Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
MKD,"Macedonia, FYR",3115,New Business Ownership Rate,% of 18-64 population,,,,,,,,7.72,,3.12,,3.25,3.53,,3.09,,,,
MKD,"Macedonia, FYR",3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,,,,,,,,14.47,,7.88,,6.97,6.63,,6.11,6.53,,,
MKD,"Macedonia, FYR",3117,Established Business Ownership Rate,% of 18-64 population,,,,,,,,11.03,,7.58,,6.73,7.29,,5.91,7.2,,,
MKD,"Macedonia, FYR",3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,47.3,,58.66,,51.95,60.98,,52.06,,,,
MKD,"Macedonia, FYR",3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,13.01,,23.03,,28.73,22.95,,26.69,,,,
MKD,"Macedonia, FYR",3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,,,,,,,,20.3,,11.73,,9.35,9.37,,8.65,,,,
MKD,"Macedonia, FYR",3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,,,,,,,,8.56,,3.95,,4.54,3.82,,3.51,,,,
MKD,"Macedonia, FYR",3122,Informal Investors Rate,% of 18-64 population,,,,,,,,5.69,,12.08,,5.7,6.29,,4.05,,,,
MKD,"Macedonia, FYR",3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,,,,,,,,31.91,,35.45,,32.39,31.09,,27.15,,,,
MKD,"Macedonia, FYR",3124,New Product early-stage Entrepreneurial Activity,% of TEA,,,,,,,,27.03,,39.47,,38.28,26.23,,35.41,15.5,,,
MKD,"Macedonia, FYR",3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,,,,,,33.39,,22.99,,26.53,28.89,,16.53,,,,
MNE,Montenegro,3106,Perceived Capabilities,% of 18-64 population,,,,,,,,,,70.88,,,,,,,,,
MNE,Montenegro,3107,Perceived Opportunities,% of 18-64 population,,,,,,,,,,36.07,,,,,,,,,
MNE,Montenegro,3108,Fear of Failure Rate,% of 18-64 population,,,,,,,,,,30.42,,,,,,,,,
MNE,Montenegro,3109,Entrepreneurial Intention,% of 18-64 population,,,,,,,,,,31.86,,,,,,,,,
MNE,Montenegro,3110,Know Startup Entrepreneur Rate,% of 18-64 population,,,,,,,,,,59.93,,,,,,,,,
MNE,Montenegro,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,,,,,,,,80.99,,,,,,,,,
MNE,Montenegro,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,,,,,,,,68.44,,,,,,,,,
MNE,Montenegro,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,,,,,,,,69.51,,,,,,,,,
MNE,Montenegro,3114,Nascent Entrepreneurship Rate,% of 18-64 population,,,,,,,,,,11.96,,,,,,,,,
MNE,Montenegro,3115,New Business Ownership Rate,% of 18-64 population,,,,,,,,,,3.14,,,,,,,,,
MNE,Montenegro,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,,,,,,,,,,14.94,,,,,,,,,
MNE,Montenegro,3117,Established Business Ownership Rate,% of 18-64 population,,,,,,,,,,7.81,,,,,,,,,
MNE,Montenegro,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,,37.13,,,,,,,,,
MNE,Montenegro,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,,38.23,,,,,,,,,
MNE,Montenegro,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,,,,,,,,,,19.56,,,,,,,,,
MNE,Montenegro,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,,,,,,,,,,10.47,,,,,,,,,
MNE,Montenegro,3122,Informal Investors Rate,% of 18-64 population,,,,,,,,,,9.97,,,,,,,,,
MNE,Montenegro,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,,,,,,,,,,29.75,,,,,,,,,
MNE,Montenegro,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,,34.63,,,,,,,,,
MNE,Montenegro,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,,25.67,,,,,,,,,
MWI,Malawi,3106,Perceived Capabilities,% of 18-64 population,,,,,,,,,,,,84.53,89.48,,,,,,
MWI,Malawi,3107,Perceived Opportunities,% of 18-64 population,,,,,,,,,,,,74.29,78.9,,,,,,
MWI,Malawi,3108,Fear of Failure Rate,% of 18-64 population,,,,,,,,,,,,12.37,15.14,,,,,,
MWI,Malawi,3109,Entrepreneurial Intention,% of 18-64 population,,,,,,,,,,,,70.26,66.69,,,,,,
MWI,Malawi,3110,Know Startup Entrepreneur Rate,% of 18-64 population,,,,,,,,,,,,74.82,78.23,,,,,,
MWI,Malawi,3114,Nascent Entrepreneurship Rate,% of 18-64 population,,,,,,,,,,,,18.45,10.06,,,,,,
MWI,Malawi,3115,New Business Ownership Rate,% of 18-64 population,,,,,,,,,,,,20.39,18.78,,,,,,
MWI,Malawi,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,,,,,,,,,,,,35.56,28.11,,,,,,
MWI,Malawi,3117,Established Business Ownership Rate,% of 18-64 population,,,,,,,,,,,,10.8,12.03,,,,,,
MWI,Malawi,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,,,,41.92,43.69,,,,,,
MWI,Malawi,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,,,,42.87,29.42,,,,,,
MWI,Malawi,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,,,,,,,,,,,,39.29,28.93,,,,,,
MWI,Malawi,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,,,,,,,,,,,,32.1,27.34,,,,,,
MWI,Malawi,3122,Informal Investors Rate,% of 18-64 population,,,,,,,,,,,,12.72,14.12,,,,,,
MWI,Malawi,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,,,,,,,,,,,,1.74,1.18,,,,,,
MWI,Malawi,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,,,,66.39,54.91,,,,,,
MWI,Malawi,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,,,,11.47,4.57,,,,,,
MYS,Malaysia,3106,Perceived Capabilities,% of 18-64 population,,,,,,47.01,,,33.67,24.33,31.06,30.82,27.98,38.4,27.83,28.34,46.12,,
MYS,Malaysia,3107,Perceived Opportunities,% of 18-64 population,,,,,,47.14,,,44.6,40.06,36.5,35.69,40.72,43.4,28.24,25.43,45.06,,
MYS,Malaysia,3108,Fear of Failure Rate,% of 18-64 population,,,,,,49.84,,,65.32,45.28,30.04,36.34,33.31,26.75,27.13,36.68,44.95,,
MYS,Malaysia,3109,Entrepreneurial Intention,% of 18-64 population,,,,,,9.13,,,5.06,5.07,8.73,13.34,11.82,11.63,5.61,4.86,17.61,,
MYS,Malaysia,3110,Know Startup Entrepreneur Rate,% of 18-64 population,,,,,,59.4,,,61.57,47.79,41.44,45.99,45.17,44.58,36.94,,,,
MYS,Malaysia,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,,,,70.22,,,58.89,55.69,51.51,45.59,41.83,50.37,39.28,44.1,77.06,,
MYS,Malaysia,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,,,,76.98,,,70.9,68.56,51.27,50.88,44.98,49.95,50.98,50.3,69.88,,
MYS,Malaysia,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,,,,81.76,,,79.98,88,73.5,62.48,62.22,69.85,63.91,,,,
MYS,Malaysia,3114,Nascent Entrepreneurship Rate,% of 18-64 population,,,,,,4.88,,,1.71,1.42,2.45,2.79,1.46,1.36,0.76,,,,
MYS,Malaysia,3115,New Business Ownership Rate,% of 18-64 population,,,,,,6.21,,,2.7,3.59,2.47,4.2,5.18,4.55,2.26,,,,
MYS,Malaysia,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,,,,,,11.09,,,4.41,4.96,4.92,6.99,6.6,5.91,2.93,4.7,21.6,,
MYS,Malaysia,3117,Established Business Ownership Rate,% of 18-64 population,,,,,,7.31,,,4.31,7.86,5.23,6.96,6.03,8.46,4.78,4.7,3.82,,
MYS,Malaysia,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,4.75,,,25.1,12.37,10.17,13.32,18.4,17.54,13.68,,,,
MYS,Malaysia,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,49.13,,,44.24,41.2,71.81,60.7,64.87,63.99,67.01,,,,
MYS,Malaysia,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,,,,,,11.05,,,5.12,5.1,5.83,7.75,7.62,5.1,2.86,,,,
MYS,Malaysia,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,,,,,,11.13,,,3.7,4.8,4,6.18,5.5,6.78,3,,,,
MYS,Malaysia,3122,Informal Investors Rate,% of 18-64 population,,,,,,4.98,,,2.07,1.36,1.87,3.72,2.36,6.13,2.84,,,,
MYS,Malaysia,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,,,,,,9.85,,,11.59,11.61,19.59,22.91,14.95,11.39,22.11,,,,
MYS,Malaysia,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,,,,,51.67,,,34.54,14.02,36.17,34.54,32.53,30.04,17,3.5,29.33,,
MYS,Malaysia,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,,,,9.22,,,9.16,4.91,5.07,4.04,0,2.41,7.74,,,,
NAM,Namibia,3106,Perceived Capabilities,% of 18-64 population,,,,,,,,,,,,74,73.95,,,,,,
NAM,Namibia,3107,Perceived Opportunities,% of 18-64 population,,,,,,,,,,,,75.22,68.31,,,,,,
NAM,Namibia,3108,Fear of Failure Rate,% of 18-64 population,,,,,,,,,,,,35.15,32.08,,,,,,
NAM,Namibia,3109,Entrepreneurial Intention,% of 18-64 population,,,,,,,,,,,,45.07,52.39,,,,,,
NAM,Namibia,3110,Know Startup Entrepreneur Rate,% of 18-64 population,,,,,,,,,,,,66.4,56.69,,,,,,
NAM,Namibia,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,,,,,,,,,,73.47,71.76,,,,,,
NAM,Namibia,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,,,,,,,,,,75.78,65.89,,,,,,
NAM,Namibia,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,,,,,,,,,,81.89,84.69,,,,,,
NAM,Namibia,3114,Nascent Entrepreneurship Rate,% of 18-64 population,,,,,,,,,,,,11.3,20.35,,,,,,
NAM,Namibia,3115,New Business Ownership Rate,% of 18-64 population,,,,,,,,,,,,7,13.86,,,,,,
NAM,Namibia,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,,,,,,,,,,,,18.15,33.34,,,,,,
NAM,Namibia,3117,Established Business Ownership Rate,% of 18-64 population,,,,,,,,,,,,3.17,7.89,,,,,,
NAM,Namibia,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,,,,37.25,33.62,,,,,,
NAM,Namibia,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,,,,36.79,32.91,,,,,,
NAM,Namibia,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,,,,,,,,,,,,18.8,32.15,,,,,,
NAM,Namibia,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,,,,,,,,,,,,17.5,34.44,,,,,,
NAM,Namibia,3122,Informal Investors Rate,% of 18-64 population,,,,,,,,,,,,10.96,11.1,,,,,,
NAM,Namibia,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,,,,,,,,,,,,21.92,22.73,,,,,,
NAM,Namibia,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,,,,61.77,68.59,,,,,,
NAM,Namibia,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,,,,38.73,19.61,,,,,,
NGA,Nigeria,3106,Perceived Capabilities,% of 18-64 population,,,,,,,,,,,83.68,87.93,87.04,,,,,,
NGA,Nigeria,3107,Perceived Opportunities,% of 18-64 population,,,,,,,,,,,85.54,82.19,84.66,,,,,,
NGA,Nigeria,3108,Fear of Failure Rate,% of 18-64 population,,,,,,,,,,,30.97,20.96,16.33,,,,,,
NGA,Nigeria,3109,Entrepreneurial Intention,% of 18-64 population,,,,,,,,,,,90.95,44.3,46.81,,,,,,
NGA,Nigeria,3110,Know Startup Entrepreneur Rate,% of 18-64 population,,,,,,,,,,,85.1,76.72,79.78,,,,,,
NGA,Nigeria,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,,,,,,,,,87.81,81.69,81.15,,,,,,
NGA,Nigeria,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,,,,,,,,,73.37,76.01,61.89,,,,,,
NGA,Nigeria,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,,,,,,,,,77.46,78.14,76.53,,,,,,
NGA,Nigeria,3114,Nascent Entrepreneurship Rate,% of 18-64 population,,,,,,,,,,,24.69,21.77,20.01,,,,,,
NGA,Nigeria,3115,New Business Ownership Rate,% of 18-64 population,,,,,,,,,,,10.3,14.19,20.66,,,,,,
NGA,Nigeria,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,,,,,,,,,,,34.99,35.04,39.86,,,,,,
NGA,Nigeria,3117,Established Business Ownership Rate,% of 18-64 population,,,,,,,,,,,9.59,15.67,17.51,,,,,,
NGA,Nigeria,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,,,31.67,34.54,25.43,,,,,,
NGA,Nigeria,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,,,47.34,53.22,52.31,,,,,,
NGA,Nigeria,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,,,,,,,,,,,41.4,34.47,38.97,,,,,,
NGA,Nigeria,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,,,,,,,,,,,28.05,35.6,40.7,,,,,,
NGA,Nigeria,3122,Informal Investors Rate,% of 18-64 population,,,,,,,,,,,15.66,13.48,11.56,,,,,,
NGA,Nigeria,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,,,,,,,,,,,28.85,25.47,26.01,,,,,,
NGA,Nigeria,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,,,33.94,35.52,31.89,,,,,,
NGA,Nigeria,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,,,6.1,16.35,9.89,,,,,,
NLD,Netherlands,3106,Perceived Capabilities,% of 18-64 population,36.52,36.56,32.08,36.72,41.67,37.54,39.15,37.81,47.49,45.51,41.87,42.3,42.38,44.26,40.55,41.18,44.61,46.08,41.92
NLD,Netherlands,3107,Perceived Opportunities,% of 18-64 population,42.49,48.79,29.13,38.25,39.07,45.73,42.02,39.09,36.16,44.8,47.78,34.4,32.66,45.55,48.36,54.25,64.09,66.73,64.58
NLD,Netherlands,3108,Fear of Failure Rate,% of 18-64 population,27.31,23.34,24.39,31.75,30.33,31.92,21.97,29.38,28.71,23.76,35.08,30.45,36.81,34.79,33.17,37.93,29.67,34.74,27.13
NLD,Netherlands,3109,Entrepreneurial Intention,% of 18-64 population,,3.67,4.45,4.63,4.14,3.75,3.97,3.65,5.46,5.47,8.5,8.63,9.08,9.29,9.43,7.4,8.11,7.71,9.18
NLD,Netherlands,3110,Know Startup Entrepreneur Rate,% of 18-64 population,33.03,30.4,28.24,30.91,31.58,28.86,33.67,34.98,33.56,38.06,33.85,34.99,34.64,33.5,32.36,,,,
NLD,Netherlands,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,77.41,80.7,79.05,80.31,84.84,84.63,83.6,85.37,83.37,79.33,79.49,79.11,79.2,77.9,81,81.74,85.83
NLD,Netherlands,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,66.35,67.35,66.13,65.08,68.83,68.78,67.25,68.56,67.19,65.15,66.2,67.77,64.55,60.2,67.5,63.05,76.38
NLD,Netherlands,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,62.65,58.92,57.61,59.03,61.08,60.95,63.71,60.89,62.16,58.33,55.19,55.66,57.68,,,,
NLD,Netherlands,3114,Nascent Entrepreneurship Rate,% of 18-64 population,2.25,2.54,1.73,3.02,2.52,3.54,2.68,2.07,3.13,3.97,4.28,4.08,4.67,5.15,4.3,,,,
NLD,Netherlands,3115,New Business Ownership Rate,% of 18-64 population,2.6,2.09,1.93,2.18,1.93,1.86,2.55,3.19,4.06,3.35,4.07,6.26,4.77,4.53,3.01,,,,
NLD,Netherlands,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,5.87,4.59,3.6,5.11,4.34,5.4,5.18,5.2,7.19,7.22,8.21,10.31,9.27,9.46,7.21,11,9.92,12.29,10.38
NLD,Netherlands,3117,Established Business Ownership Rate,% of 18-64 population,3.75,4.56,3.77,6.09,5.66,6.59,6.36,7.16,8.06,9.03,8.65,9.49,8.68,9.59,9.87,10.2,8.63,11.96,10.81
NLD,Netherlands,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,0,10.95,9.88,13.6,7.76,6.14,10.86,8.93,10.38,8.41,9.1,8.44,7.98,15.67,14.66,,,,
NLD,Netherlands,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,58.26,74.36,56.7,70.63,57.38,63.9,62.32,66.35,67.12,62.77,65.28,,,,
NLD,Netherlands,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,7.88,5.66,4.79,7.07,6.58,7.16,6.64,7.05,8.46,10.12,10.35,13.9,11.71,11.62,10.9,,,,
NLD,Netherlands,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,3.91,3.48,2.37,3.1,2.06,3.6,3.7,3.32,5.89,4.35,6.02,6.68,6.82,7.27,3.49,,,,
NLD,Netherlands,3122,Informal Investors Rate,% of 18-64 population,1.34,1.83,1.29,1.31,2.01,1.08,2.33,1.75,1.85,3.43,3.65,3.57,3.53,3.3,3.77,,,,
NLD,Netherlands,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,37.14,30.62,25.8,23.93,23.02,23.8,20.6,13.41,23.25,27.42,22.01,18.25,15.03,19.5,23.74,,,,
NLD,Netherlands,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,30.69,25.2,34.31,29.65,40.71,39.54,40.72,41.38,35.93,51.76,42.07,44.08,39.88,41.75,29.5,22.52,23.83,
NLD,Netherlands,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,17.45,21.16,19.91,12.93,18.68,14.72,14.66,15.05,13.33,13.61,14.34,15.87,19.67,,,,
NOR,Norway,3106,Perceived Capabilities,% of 18-64 population,36.43,42.16,39.76,41.76,41.78,39.13,36.23,40.63,44.07,40.45,33.24,34.37,34.18,30.54,30.76,,,,31.52
NOR,Norway,3107,Perceived Opportunities,% of 18-64 population,58.75,44.01,37.47,41.28,46.42,50.98,46.29,38.79,48.84,49.75,67.07,64.43,63.67,63.45,68.93,,,,69.49
NOR,Norway,3108,Fear of Failure Rate,% of 18-64 population,28.88,25.83,24.43,26.37,21.75,25.03,18.34,25.01,24.6,26.62,40.53,39.37,35.25,37.56,33.41,,,,30.24
NOR,Norway,3109,Entrepreneurial Intention,% of 18-64 population,,8.73,6.56,7.61,7.3,6.22,5.64,7,7.69,7.56,8.67,4.91,5.23,4.99,4.78,,,,5.74
NOR,Norway,3110,Know Startup Entrepreneur Rate,% of 18-64 population,46.83,42.59,41.58,40.18,42.99,43.1,35.7,38.68,41.45,37.82,38.9,35.17,32.36,32.15,31.23,,,,
NOR,Norway,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,54.4,58.01,62.5,60.8,54.95,60.88,62.75,57.75,52.89,50.37,49.33,58.16,,,,,66.74
NOR,Norway,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,59.25,65.95,65.95,68.59,56.55,68.41,69.31,70.73,80.42,79.53,75.48,83.47,,,,,93.49
NOR,Norway,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,64.84,68.12,72.53,77.03,69.51,70.81,66.63,67.16,60.24,59.3,56.87,,,,,,
NOR,Norway,3114,Nascent Entrepreneurship Rate,% of 18-64 population,4.01,5.18,3.92,3.88,4.25,5.01,3.81,5.03,5.04,4.43,3.75,3.7,2.9,2.75,2.32,,,,
NOR,Norway,3115,New Business Ownership Rate,% of 18-64 population,2.73,4.4,3.89,3.28,5.17,4.34,2.58,3.95,3.92,3.39,3.35,3.15,3.4,2.95,3.34,,,,
NOR,Norway,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,7.4,8.64,7.35,6.86,9.11,8.9,6.18,8.7,8.53,7.72,6.94,6.75,6.25,5.65,5.66,,,,8.36
NOR,Norway,3117,Established Business Ownership Rate,% of 18-64 population,6.51,6.27,6.15,6.29,7.27,5.98,4.79,7.68,8.28,6.71,6.65,5.75,6.15,5.35,6.53,,,,5.61
NOR,Norway,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,1.84,3.38,9.12,12.36,8.77,3.56,4.98,6.75,9.09,15.44,4.32,7.41,4,3.54,10.6,,,,
NOR,Norway,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,72.04,81.5,58.51,72.36,74.29,73.54,70.5,69.63,60.8,69.03,66.36,,,,
NOR,Norway,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,10.24,12.61,10.73,10.16,13.63,12.03,8.48,12.11,12.48,11.48,9.6,9.83,8.88,7.29,7.49,,,,
NOR,Norway,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,4.61,4.57,3.89,3.47,4.47,5.68,3.83,5.19,4.48,3.81,4.18,3.56,3.61,4,3.84,,,,
NOR,Norway,3122,Informal Investors Rate,% of 18-64 population,3.56,5.09,4.71,4.31,5.98,4.04,3.96,4.46,6.15,5.18,4.9,3.15,3.25,4.2,2.58,,,,
NOR,Norway,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,28.42,22.55,27.12,21.86,25.13,30.67,25.14,23.13,25.43,24.98,21.58,17.04,19.2,15.04,25.28,,,,
NOR,Norway,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,32.07,41.61,44.02,40.14,46.15,26.43,41.63,49.45,36.53,35.25,28.15,26.4,26.55,19.76,,,,
NOR,Norway,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,19.38,10,20.96,19.83,14.19,21.8,17.65,18.62,13.64,11.36,16.53,10,7.18,,,,
NZL,New Zealand,3106,Perceived Capabilities,% of 18-64 population,66.26,63.37,62.42,65.89,59.81,,,,,,,,,,,,,,
NZL,New Zealand,3107,Perceived Opportunities,% of 18-64 population,49.01,51.22,47.34,55.45,56.76,,,,,,,,,,,,,,
NZL,New Zealand,3108,Fear of Failure Rate,% of 18-64 population,25.61,29.99,24.05,21.72,21.98,,,,,,,,,,,,,,
NZL,New Zealand,3109,Entrepreneurial Intention,% of 18-64 population,,14.24,12.92,12.74,11.18,,,,,,,,,,,,,,
NZL,New Zealand,3110,Know Startup Entrepreneur Rate,% of 18-64 population,46.29,46.38,46,43.7,43.65,,,,,,,,,,,,,,
NZL,New Zealand,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,61.41,61.58,61.44,,,,,,,,,,,,,,
NZL,New Zealand,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,68.29,68.54,72.73,,,,,,,,,,,,,,
NZL,New Zealand,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,76.16,77.63,75.78,,,,,,,,,,,,,,
NZL,New Zealand,3114,Nascent Entrepreneurship Rate,% of 18-64 population,10.63,9.13,9.28,8.39,9.4,,,,,,,,,,,,,,
NZL,New Zealand,3115,New Business Ownership Rate,% of 18-64 population,6.13,6.06,5.17,8.29,9.99,,,,,,,,,,,,,,
NZL,New Zealand,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,15.45,14.01,13.6,14.67,17.57,,,,,,,,,,,,,,
NZL,New Zealand,3117,Established Business Ownership Rate,% of 18-64 population,12.84,11.02,11.12,9.63,10.83,,,,,,,,,,,,,,
NZL,New Zealand,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,16.46,15.75,11.62,14.41,7.23,,,,,,,,,,,,,,
